<S> <S>+BSTag
"Kafasını	kafa <n> <p3s> <acc> <3s>
"Kafasını	kafa <n> <p3s> <acc> <3p>
boyunca,	boyun <n> <D_CA> <adv> <Dan_0> <n> <3s>
boyunca,	boyun <n> <D_CA> <adv> <Dan_0> <n> <3p>
boyunca,	boyun <n> <D_CA> <n>
boyunca,	boyun <n> <D_CA> <n> <3s>
boyunca,	boyun <n> <D_CA> <n> <3p>
boyunca,	boyun <n> <ca>
boyunca,	boy <n> <p2s> <ca>
boyunca,	boy <n> <p3s> <ca>
kendi	kendi <n> <3s>
kendi	kendi <n> <3p>
kendi	kendi <prn>
kendi	kendi <prn> <3s>
kendi	kendi <prn> <3p>
çocukluğunun	çocuk <n> <D_lIK> <n> <p2s> <gen> <3s>
çocukluğunun	çocuk <n> <D_lIK> <n> <p2s> <gen> <3p>
çocukluğunun	çocuk <n> <D_lIK> <n> <p3s> <gen>
çocukluğunun	çocuk <n> <D_lIK> <n> <p3s> <gen> <3s>
çocukluğunun	çocuk <n> <D_lIK> <n> <p3s> <gen> <3p>
basit	basit <adj> <Djn_0> <n>
basit	basit <adj> <Djn_0> <n> <3s>
basit	basit <adj> <Djn_0> <n> <3p>
ve	ve <cnjadv>
sevgi	sevgi <n> <3s>
sevgi	sevgi <n> <3p>
dolu	dolu <adj> <Djn_0> <n>
dolu	dolu <adj> <Djn_0> <n> <3s>
dolu	dolu <adj> <Djn_0> <n> <3p>
dolu	do <n> <D_lI> <adj>
dolu	do <n> <D_lI> <adj> <Djn_0> <n>
dolu	do <n> <D_lI> <adj> <Djn_0> <n> <3s>
dolu	do <n> <D_lI> <adj> <Djn_0> <n> <3p>
dolu	do <n> <D_lI> <n>
dolu	do <n> <D_lI> <n> <3s>
dolu	do <n> <D_lI> <n> <3p>
kalbini	kalbi <n> <p2s> <acc> <3s>
kalbini	kalbi <n> <p2s> <acc> <3p>
kalbini	kalp <n> <p2s> <acc>
kalbini	kalp <n> <p2s> <acc> <3s>
kalbini	kalp <n> <p2s> <acc> <3p>
kalbini	kalp <n> <p3s> <acc>
kalbini	kalp <n> <p3s> <acc> <3s>
kalbini	kalp <n> <p3s> <acc> <3p>
nasıl	nasıl <adv> <Dan_0> <n>
nasıl	nasıl <adv> <Dan_0> <n> <3s>
nasıl	nasıl <adv> <Dan_0> <n> <3p>
saklayacağını	sakla <v> <vn_acak> <p2s> <acc> <3s>
saklayacağını	sakla <v> <vn_acak> <p2s> <acc> <3p>
saklayacağını	sakla <v> <vn_acak> <p3s> <acc>
saklayacağını	sakla <v> <vn_acak> <p3s> <acc> <3s>
saklayacağını	sakla <v> <vn_acak> <p3s> <acc> <3p>
saklayacağını	sakla <v> <part_acak> <p2s> <acc>
saklayacağını	sakla <v> <part_acak> <p2s> <acc> <3s>
saklayacağını	sakla <v> <part_acak> <p2s> <acc> <3p>
saklayacağını	sakla <v> <part_acak> <p3s> <acc>
saklayacağını	sakla <v> <part_acak> <p3s> <acc> <3s>
saklayacağını	sakla <v> <part_acak> <p3s> <acc> <3p>
saklayacağını	sak <n> <D_lA> <v> <vn_acak> <p2s> <acc>
saklayacağını	sak <n> <D_lA> <v> <vn_acak> <p2s> <acc> <3s>
saklayacağını	sak <n> <D_lA> <v> <vn_acak> <p2s> <acc> <3p>
saklayacağını	sak <n> <D_lA> <v> <vn_acak> <p3s> <acc>
saklayacağını	sak <n> <D_lA> <v> <vn_acak> <p3s> <acc> <3s>
saklayacağını	sak <n> <D_lA> <v> <vn_acak> <p3s> <acc> <3p>
saklayacağını	sak <n> <D_lA> <v> <part_acak> <p2s> <acc>
saklayacağını	sak <n> <D_lA> <v> <part_acak> <p2s> <acc> <3s>
saklayacağını	sak <n> <D_lA> <v> <part_acak> <p2s> <acc> <3p>
saklayacağını	sak <n> <D_lA> <v> <part_acak> <p3s> <acc>
saklayacağını	sak <n> <D_lA> <v> <part_acak> <p3s> <acc> <3s>
saklayacağını	sak <n> <D_lA> <v> <part_acak> <p3s> <acc> <3p>
(koruyacağını):	koru <v> <vn_acak> <p2s> <acc> <3s>
(koruyacağını):	koru <v> <vn_acak> <p2s> <acc> <3p>
(koruyacağını):	koru <v> <vn_acak> <p3s> <acc>
(koruyacağını):	koru <v> <vn_acak> <p3s> <acc> <3s>
(koruyacağını):	koru <v> <vn_acak> <p3s> <acc> <3p>
(koruyacağını):	koru <v> <part_acak> <p2s> <acc>
(koruyacağını):	koru <v> <part_acak> <p2s> <acc> <3s>
(koruyacağını):	koru <v> <part_acak> <p2s> <acc> <3p>
(koruyacağını):	koru <v> <part_acak> <p3s> <acc>
(koruyacağını):	koru <v> <part_acak> <p3s> <acc> <3s>
(koruyacağını):	koru <v> <part_acak> <p3s> <acc> <3p>
ve	ve <cnjadv>
onun	onun <n> <3s>
onun	onun <n> <3p>
onun	on <n> <p2s>
onun	on <n> <p2s> <3s>
onun	on <n> <p2s> <3p>
onun	on <n> <gen>
onun	on <n> <gen> <3s>
onun	on <n> <gen> <3p>
onun	on <v> <t_imp> <2p>
onun	on <num> <Dmn_0> <n> <p2s>
onun	on <num> <Dmn_0> <n> <p2s> <3s>
onun	on <num> <Dmn_0> <n> <p2s> <3p>
onun	on <num> <Dmn_0> <n> <gen>
onun	on <num> <Dmn_0> <n> <gen> <3s>
onun	on <num> <Dmn_0> <n> <gen> <3p>
onun	o <prn> <pers> <p2s>
onun	o <prn> <pers> <p2s> <3s>
onun	o <prn> <pers> <p2s> <3p>
onun	o <prn> <pers> <gen>
onun	o <prn> <pers> <gen> <3s>
onun	o <prn> <pers> <gen> <3p>
kendi	kendi <n> <3s>
kendi	kendi <n> <3p>
kendi	kendi <prn>
kendi	kendi <prn> <3s>
kendi	kendi <prn> <3p>
etrafına	etraf <n> <p2s> <dat> <3s>
etrafına	etraf <n> <p2s> <dat> <3p>
etrafına	etraf <n> <p3s> <dat>
etrafına	etraf <n> <p3s> <dat> <3s>
etrafına	etraf <n> <p3s> <dat> <3p>
diğer	diğer <adj> <Djn_0> <n>
diğer	diğer <adj> <Djn_0> <n> <3s>
diğer	diğer <adj> <Djn_0> <n> <3p>
diğer	diğer <det>
küçük	küçük <adj> <Djn_0> <n>
küçük	küçük <adj> <Djn_0> <n> <3s>
küçük	küçük <adj> <Djn_0> <n> <3p>
küçük	küçük <n>
küçük	küçük <n> <3s>
küçük	küçük <n> <3p>
çocukları	çocuk <n> <pl> <p3s> <3s>
çocukları	çocuk <n> <pl> <p3s> <3p>
çocukları	çocuk <n> <pl> <acc>
çocukları	çocuk <n> <pl> <acc> <3s>
çocukları	çocuk <n> <pl> <acc> <3p>
çocukları	çocuk <n> <p3p>
çocukları	çocuk <n> <p3p> <3s>
çocukları	çocuk <n> <p3p> <3p>
nasıl	nasıl <adv> <Dan_0> <n>
nasıl	nasıl <adv> <Dan_0> <n> <3s>
nasıl	nasıl <adv> <Dan_0> <n> <3p>
toplayacağını,	topla <v> <vn_acak> <p2s> <acc> <3s>
toplayacağını,	topla <v> <vn_acak> <p2s> <acc> <3p>
toplayacağını,	topla <v> <vn_acak> <p3s> <acc>
toplayacağını,	topla <v> <vn_acak> <p3s> <acc> <3s>
toplayacağını,	topla <v> <vn_acak> <p3s> <acc> <3p>
toplayacağını,	topla <v> <part_acak> <p2s> <acc>
toplayacağını,	topla <v> <part_acak> <p2s> <acc> <3s>
toplayacağını,	topla <v> <part_acak> <p2s> <acc> <3p>
toplayacağını,	topla <v> <part_acak> <p3s> <acc>
toplayacağını,	topla <v> <part_acak> <p3s> <acc> <3s>
toplayacağını,	topla <v> <part_acak> <p3s> <acc> <3p>
toplayacağını,	top <n> <D_lA> <v> <vn_acak> <p2s> <acc>
toplayacağını,	top <n> <D_lA> <v> <vn_acak> <p2s> <acc> <3s>
toplayacağını,	top <n> <D_lA> <v> <vn_acak> <p2s> <acc> <3p>
toplayacağını,	top <n> <D_lA> <v> <vn_acak> <p3s> <acc>
toplayacağını,	top <n> <D_lA> <v> <vn_acak> <p3s> <acc> <3s>
toplayacağını,	top <n> <D_lA> <v> <vn_acak> <p3s> <acc> <3p>
toplayacağını,	top <n> <D_lA> <v> <part_acak> <p2s> <acc>
toplayacağını,	top <n> <D_lA> <v> <part_acak> <p2s> <acc> <3s>
toplayacağını,	top <n> <D_lA> <v> <part_acak> <p2s> <acc> <3p>
toplayacağını,	top <n> <D_lA> <v> <part_acak> <p3s> <acc>
toplayacağını,	top <n> <D_lA> <v> <part_acak> <p3s> <acc> <3s>
toplayacağını,	top <n> <D_lA> <v> <part_acak> <p3s> <acc> <3p>
ve	ve <cnjadv>
onların	onlar <prn> <pers> <p2s> <3s>
onların	onlar <prn> <pers> <p2s> <3p>
onların	onlar <prn> <pers> <gen>
onların	onlar <prn> <pers> <gen> <3s>
onların	onlar <prn> <pers> <gen> <3p>
onların	on <n> <pl> <p2s>
onların	on <n> <pl> <p2s> <3s>
onların	on <n> <pl> <p2s> <3p>
onların	on <n> <pl> <gen>
onların	on <n> <pl> <gen> <3s>
onların	on <n> <pl> <gen> <3p>
onların	on <num> <Dmn_0> <n> <pl> <p2s>
onların	on <num> <Dmn_0> <n> <pl> <p2s> <3s>
onların	on <num> <Dmn_0> <n> <pl> <p2s> <3p>
onların	on <num> <Dmn_0> <n> <pl> <gen>
onların	on <num> <Dmn_0> <n> <pl> <gen> <3s>
onların	on <num> <Dmn_0> <n> <pl> <gen> <3p>
onların	o <prn> <pers> <pl> <p2s>
onların	o <prn> <pers> <pl> <p2s> <3s>
onların	o <prn> <pers> <pl> <p2s> <3p>
onların	o <prn> <pers> <pl> <gen>
onların	o <prn> <pers> <pl> <gen> <3s>
onların	o <prn> <pers> <pl> <gen> <3p>
gözlerini	göz <n> <pl> <p2s> <acc> <3s>
gözlerini	göz <n> <pl> <p2s> <acc> <3p>
gözlerini	göz <n> <pl> <p3s> <acc>
gözlerini	göz <n> <pl> <p3s> <acc> <3s>
gözlerini	göz <n> <pl> <p3s> <acc> <3p>
gözlerini	göz <n> <p3p> <acc>
gözlerini	göz <n> <p3p> <acc> <3s>
gözlerini	göz <n> <p3p> <acc> <3p>
pek	pek <adj> <Djn_0> <n>
pek	pek <adj> <Djn_0> <n> <3s>
pek	pek <adj> <Djn_0> <n> <3p>
pek	pek <adv>
pek	pek <adv> <Dan_0> <n>
pek	pek <adv> <Dan_0> <n> <3s>
pek	pek <adv> <Dan_0> <n> <3p>
çok	çok <adj> <Djn_0> <n>
çok	çok <adj> <Djn_0> <n> <3s>
çok	çok <adj> <Djn_0> <n> <3p>
çok	çok <adv>
çok	çok <adv> <Dan_0> <n>
çok	çok <adv> <Dan_0> <n> <3s>
çok	çok <adv> <Dan_0> <n> <3p>
çok	çok <det>
tuhaf	tuhaf <adj> <Djn_0> <n>
tuhaf	tuhaf <adj> <Djn_0> <n> <3s>
tuhaf	tuhaf <adj> <Djn_0> <n> <3p>
tuhaf	tuhaf <n>
tuhaf	tuhaf <n> <3s>
tuhaf	tuhaf <n> <3p>
hikayeyle,	hikaye <n> <ins> <3s>
hikayeyle,	hikaye <n> <ins> <3p>
belki	belki <adv> <Dan_0> <n>
belki	belki <adv> <Dan_0> <n> <3s>
belki	belki <adv> <Dan_0> <n> <3p>
belki	belki <cnjadv>
de	de <v> <t_imp> <2s>
de	de <v> <t_imp> <3p>
uzun	uzun <adj> <Djn_0> <n>
uzun	uzun <adj> <Djn_0> <n> <3s>
uzun	uzun <adj> <Djn_0> <n> <3p>
uzun	uz <n> <p2s>
uzun	uz <n> <p2s> <3s>
uzun	uz <n> <p2s> <3p>
uzun	uz <n> <gen>
uzun	uz <n> <gen> <3s>
uzun	uz <n> <gen> <3p>
zaman	zaman <n> <3s>
zaman	zaman <n> <3p>
öncesinin	önce <adv> <Dan_0> <n> <p3s> <gen> <3s>
öncesinin	önce <adv> <Dan_0> <n> <p3s> <gen> <3p>
öncesinin	ön <n> <D_CA> <adj> <Djn_0> <n> <p3s> <gen>
öncesinin	ön <n> <D_CA> <adj> <Djn_0> <n> <p3s> <gen> <3s>
öncesinin	ön <n> <D_CA> <adj> <Djn_0> <n> <p3s> <gen> <3p>
öncesinin	ön <n> <D_CA> <adv> <Dan_0> <n> <p3s> <gen>
öncesinin	ön <n> <D_CA> <adv> <Dan_0> <n> <p3s> <gen> <3s>
öncesinin	ön <n> <D_CA> <adv> <Dan_0> <n> <p3s> <gen> <3p>
öncesinin	ön <n> <D_CA> <n> <p3s> <gen>
öncesinin	ön <n> <D_CA> <n> <p3s> <gen> <3s>
öncesinin	ön <n> <D_CA> <n> <p3s> <gen> <3p>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
Harikalar	harika <adj> <D_lA> <v> <t_aor> <3p>
Harikalar	harika <adj> <Djn_0> <n> <D_lA> <v> <t_aor> <3s>
Harikalar	harika <adj> <Djn_0> <n> <D_lA> <v> <t_aor> <3p>
Harikalar	harika <adj> <Djn_0> <n> <3p>
Harikalar	harika <adj> <Djn_0> <n> <pl>
Harikalar	harika <adj> <Djn_0> <n> <pl> <3s>
Harikalar	harika <adj> <Djn_0> <n> <pl> <3p>
Diyarı	diyar <n> <p3s> <3s>
Diyarı	diyar <n> <p3s> <3p>
Diyarı	diyar <n> <acc>
Diyarı	diyar <n> <acc> <3s>
Diyarı	diyar <n> <acc> <3p>
rüyasıyla	rüya <n> <p3s> <ins> <3s>
rüyasıyla	rüya <n> <p3s> <ins> <3p>
bile,	bile <cnjadv>
bile,	bil <v> <t_opt> <3s>
bile,	bil <v> <t_opt> <3p>
nasıl	nasıl <adv> <Dan_0> <n>
nasıl	nasıl <adv> <Dan_0> <n> <3s>
nasıl	nasıl <adv> <Dan_0> <n> <3p>
parlak	parlak <adj> <Djn_0> <n>
parlak	parlak <adj> <Djn_0> <n> <3s>
parlak	parlak <adj> <Djn_0> <n> <3p>
ve	ve <cnjadv>
hevesli	heves <n> <D_lI> <adj> <Djn_0> <n>
hevesli	heves <n> <D_lI> <adj> <Djn_0> <n> <3s>
hevesli	heves <n> <D_lI> <adj> <Djn_0> <n> <3p>
hevesli	heves <n> <D_lI> <n>
hevesli	heves <n> <D_lI> <n> <3s>
hevesli	heves <n> <D_lI> <n> <3p>
yapacağını:	yap <v> <vn_acak> <p2s> <acc> <3s>
yapacağını:	yap <v> <vn_acak> <p2s> <acc> <3p>
yapacağını:	yap <v> <vn_acak> <p3s> <acc>
yapacağını:	yap <v> <vn_acak> <p3s> <acc> <3s>
yapacağını:	yap <v> <vn_acak> <p3s> <acc> <3p>
yapacağını:	yap <v> <part_acak> <p2s> <acc>
yapacağını:	yap <v> <part_acak> <p2s> <acc> <3s>
yapacağını:	yap <v> <part_acak> <p2s> <acc> <3p>
yapacağını:	yap <v> <part_acak> <p3s> <acc>
yapacağını:	yap <v> <part_acak> <p3s> <acc> <3s>
yapacağını:	yap <v> <part_acak> <p3s> <acc> <3p>
ve	ve <cnjadv>
onun	onun <n> <3s>
onun	onun <n> <3p>
onun	on <n> <p2s>
onun	on <n> <p2s> <3s>
onun	on <n> <p2s> <3p>
onun	on <n> <gen>
onun	on <n> <gen> <3s>
onun	on <n> <gen> <3p>
onun	on <v> <t_imp> <2p>
onun	on <num> <Dmn_0> <n> <p2s>
onun	on <num> <Dmn_0> <n> <p2s> <3s>
onun	on <num> <Dmn_0> <n> <p2s> <3p>
onun	on <num> <Dmn_0> <n> <gen>
onun	on <num> <Dmn_0> <n> <gen> <3s>
onun	on <num> <Dmn_0> <n> <gen> <3p>
onun	o <prn> <pers> <p2s>
onun	o <prn> <pers> <p2s> <3s>
onun	o <prn> <pers> <p2s> <3p>
onun	o <prn> <pers> <gen>
onun	o <prn> <pers> <gen> <3s>
onun	o <prn> <pers> <gen> <3p>
onların	onlar <prn> <pers> <p2s> <3s>
onların	onlar <prn> <pers> <p2s> <3p>
onların	onlar <prn> <pers> <gen>
onların	onlar <prn> <pers> <gen> <3s>
onların	onlar <prn> <pers> <gen> <3p>
onların	on <n> <pl> <p2s>
onların	on <n> <pl> <p2s> <3s>
onların	on <n> <pl> <p2s> <3p>
onların	on <n> <pl> <gen>
onların	on <n> <pl> <gen> <3s>
onların	on <n> <pl> <gen> <3p>
onların	on <num> <Dmn_0> <n> <pl> <p2s>
onların	on <num> <Dmn_0> <n> <pl> <p2s> <3s>
onların	on <num> <Dmn_0> <n> <pl> <p2s> <3p>
onların	on <num> <Dmn_0> <n> <pl> <gen>
onların	on <num> <Dmn_0> <n> <pl> <gen> <3s>
onların	on <num> <Dmn_0> <n> <pl> <gen> <3p>
onların	o <prn> <pers> <pl> <p2s>
onların	o <prn> <pers> <pl> <p2s> <3s>
onların	o <prn> <pers> <pl> <p2s> <3p>
onların	o <prn> <pers> <pl> <gen>
onların	o <prn> <pers> <pl> <gen> <3s>
onların	o <prn> <pers> <pl> <gen> <3p>
bütün	bütün <adj> <Djn_0> <n>
bütün	bütün <adj> <Djn_0> <n> <3s>
bütün	bütün <adj> <Djn_0> <n> <3p>
bütün	bütün <det>
basit	basit <adj> <Djn_0> <n>
basit	basit <adj> <Djn_0> <n> <3s>
basit	basit <adj> <Djn_0> <n> <3p>
hüzünleriyle	hüzün <n> <pl> <p3s> <ins> <3s>
hüzünleriyle	hüzün <n> <pl> <p3s> <ins> <3p>
hüzünleriyle	hüzün <n> <p3p> <ins>
hüzünleriyle	hüzün <n> <p3p> <ins> <3s>
hüzünleriyle	hüzün <n> <p3p> <ins> <3p>
nasıl	nasıl <adv> <Dan_0> <n>
nasıl	nasıl <adv> <Dan_0> <n> <3s>
nasıl	nasıl <adv> <Dan_0> <n> <3p>
hissedeceğini	hisset <v> <vn_acak> <p2s> <acc> <3s>
hissedeceğini	hisset <v> <vn_acak> <p2s> <acc> <3p>
hissedeceğini	hisset <v> <vn_acak> <p3s> <acc>
hissedeceğini	hisset <v> <vn_acak> <p3s> <acc> <3s>
hissedeceğini	hisset <v> <vn_acak> <p3s> <acc> <3p>
hissedeceğini	hisset <v> <part_acak> <p2s> <acc>
hissedeceğini	hisset <v> <part_acak> <p2s> <acc> <3s>
hissedeceğini	hisset <v> <part_acak> <p2s> <acc> <3p>
hissedeceğini	hisset <v> <part_acak> <p3s> <acc>
hissedeceğini	hisset <v> <part_acak> <p3s> <acc> <3s>
hissedeceğini	hisset <v> <part_acak> <p3s> <acc> <3p>
(üzüleceğini),	üzül <v> <vn_acak> <p2s> <acc> <3s>
(üzüleceğini),	üzül <v> <vn_acak> <p2s> <acc> <3p>
(üzüleceğini),	üzül <v> <vn_acak> <p3s> <acc>
(üzüleceğini),	üzül <v> <vn_acak> <p3s> <acc> <3s>
(üzüleceğini),	üzül <v> <vn_acak> <p3s> <acc> <3p>
(üzüleceğini),	üzül <v> <part_acak> <p2s> <acc>
(üzüleceğini),	üzül <v> <part_acak> <p2s> <acc> <3s>
(üzüleceğini),	üzül <v> <part_acak> <p2s> <acc> <3p>
(üzüleceğini),	üzül <v> <part_acak> <p3s> <acc>
(üzüleceğini),	üzül <v> <part_acak> <p3s> <acc> <3s>
(üzüleceğini),	üzül <v> <part_acak> <p3s> <acc> <3p>
(üzüleceğini),	üz <v> <pass> <vn_acak> <p2s> <acc>
(üzüleceğini),	üz <v> <pass> <vn_acak> <p2s> <acc> <3s>
(üzüleceğini),	üz <v> <pass> <vn_acak> <p2s> <acc> <3p>
(üzüleceğini),	üz <v> <pass> <vn_acak> <p3s> <acc>
(üzüleceğini),	üz <v> <pass> <vn_acak> <p3s> <acc> <3s>
(üzüleceğini),	üz <v> <pass> <vn_acak> <p3s> <acc> <3p>
(üzüleceğini),	üz <v> <pass> <part_acak> <p2s> <acc>
(üzüleceğini),	üz <v> <pass> <part_acak> <p2s> <acc> <3s>
(üzüleceğini),	üz <v> <pass> <part_acak> <p2s> <acc> <3p>
(üzüleceğini),	üz <v> <pass> <part_acak> <p3s> <acc>
(üzüleceğini),	üz <v> <pass> <part_acak> <p3s> <acc> <3s>
(üzüleceğini),	üz <v> <pass> <part_acak> <p3s> <acc> <3p>
ve	ve <cnjadv>
onların	onlar <prn> <pers> <p2s> <3s>
onların	onlar <prn> <pers> <p2s> <3p>
onların	onlar <prn> <pers> <gen>
onların	onlar <prn> <pers> <gen> <3s>
onların	onlar <prn> <pers> <gen> <3p>
onların	on <n> <pl> <p2s>
onların	on <n> <pl> <p2s> <3s>
onların	on <n> <pl> <p2s> <3p>
onların	on <n> <pl> <gen>
onların	on <n> <pl> <gen> <3s>
onların	on <n> <pl> <gen> <3p>
onların	on <num> <Dmn_0> <n> <pl> <p2s>
onların	on <num> <Dmn_0> <n> <pl> <p2s> <3s>
onların	on <num> <Dmn_0> <n> <pl> <p2s> <3p>
onların	on <num> <Dmn_0> <n> <pl> <gen>
onların	on <num> <Dmn_0> <n> <pl> <gen> <3s>
onların	on <num> <Dmn_0> <n> <pl> <gen> <3p>
onların	o <prn> <pers> <pl> <p2s>
onların	o <prn> <pers> <pl> <p2s> <3s>
onların	o <prn> <pers> <pl> <p2s> <3p>
onların	o <prn> <pers> <pl> <gen>
onların	o <prn> <pers> <pl> <gen> <3s>
onların	o <prn> <pers> <pl> <gen> <3p>
bütün	bütün <adj> <Djn_0> <n>
bütün	bütün <adj> <Djn_0> <n> <3s>
bütün	bütün <adj> <Djn_0> <n> <3p>
bütün	bütün <det>
basit	basit <adj> <Djn_0> <n>
basit	basit <adj> <Djn_0> <n> <3s>
basit	basit <adj> <Djn_0> <n> <3p>
sevinçlerinde	sevinç <n> <pl> <p2s> <loc> <3s>
sevinçlerinde	sevinç <n> <pl> <p2s> <loc> <3p>
sevinçlerinde	sevinç <n> <pl> <p3s> <loc>
sevinçlerinde	sevinç <n> <pl> <p3s> <loc> <3s>
sevinçlerinde	sevinç <n> <pl> <p3s> <loc> <3p>
sevinçlerinde	sevinç <n> <p3p> <loc>
sevinçlerinde	sevinç <n> <p3p> <loc> <3s>
sevinçlerinde	sevinç <n> <p3p> <loc> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
zevk	zevk <n> <3s>
zevk	zevk <n> <3p>
bulacağını,	bul <v> <vn_acak> <p2s> <acc> <3s>
bulacağını,	bul <v> <vn_acak> <p2s> <acc> <3p>
bulacağını,	bul <v> <vn_acak> <p3s> <acc>
bulacağını,	bul <v> <vn_acak> <p3s> <acc> <3s>
bulacağını,	bul <v> <vn_acak> <p3s> <acc> <3p>
bulacağını,	bul <v> <part_acak> <p2s> <acc>
bulacağını,	bul <v> <part_acak> <p2s> <acc> <3s>
bulacağını,	bul <v> <part_acak> <p2s> <acc> <3p>
bulacağını,	bul <v> <part_acak> <p3s> <acc>
bulacağını,	bul <v> <part_acak> <p3s> <acc> <3s>
bulacağını,	bul <v> <part_acak> <p3s> <acc> <3p>
kendi	kendi <n> <3s>
kendi	kendi <n> <3p>
kendi	kendi <prn>
kendi	kendi <prn> <3s>
kendi	kendi <prn> <3p>
çocuk-hayatını,	<unk>
ve	ve <cnjadv>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
mutlu	mutlu <adj> <Djn_0> <n>
mutlu	mutlu <adj> <Djn_0> <n> <3s>
mutlu	mutlu <adj> <Djn_0> <n> <3p>
mutlu	mut <n> <D_lI> <adj>
mutlu	mut <n> <D_lI> <adj> <Djn_0> <n>
mutlu	mut <n> <D_lI> <adj> <Djn_0> <n> <3s>
mutlu	mut <n> <D_lI> <adj> <Djn_0> <n> <3p>
mutlu	mut <n> <D_lI> <n>
mutlu	mut <n> <D_lI> <n> <3s>
mutlu	mut <n> <D_lI> <n> <3p>
yaz	yaz <n> <3s>
yaz	yaz <n> <3p>
yaz	yaz <v> <t_imp> <2s>
yaz	yaz <v> <t_imp> <3p>
günlerini	gün <n> <pl> <p2s> <acc> <3s>
günlerini	gün <n> <pl> <p2s> <acc> <3p>
günlerini	gün <n> <pl> <p3s> <acc>
günlerini	gün <n> <pl> <p3s> <acc> <3s>
günlerini	gün <n> <pl> <p3s> <acc> <3p>
günlerini	gün <n> <p3p> <acc>
günlerini	gün <n> <p3p> <acc> <3s>
günlerini	gün <n> <p3p> <acc> <3p>
hatırlayarak."	hatır <n> <D_lA> <v> <cv_erek>
SON	son <adj> <Djn_0> <n>
SON	son <adj> <Djn_0> <n> <3s>
SON	son <adj> <Djn_0> <n> <3p>
SON	son <n>
SON	son <n> <3s>
SON	son <n> <3p>
</S> </S>+ESTag
